0.0 0
1.20015 5360
1.40081 5896
1.40176 6432
1.4027 6968
1.40365 7504
1.40459 8040
1.60147 8576
1.60242 9112
1.60336 9648
1.6043 10184
1.60525 10720
1.60619 11256
1.60714 11792
1.80213 12328
1.80307 12864
1.80402 13400
1.80496 13936
1.80591 14472
1.80685 15008
1.80779 15544
1.80874 16080
1.80968 16616
1.81063 17152
1.81157 17688
2.00326 18224
2.0042 18760
2.00515 19296
2.00609 19832
2.00704 20368
2.00798 20904
2.00892 21440
2.00987 21976
2.01081 22512
2.01176 23048
2.0127 23584
2.01364 24120
2.01459 24656
2.01553 25192
2.0179 24656
2.20393 24120
2.2044 23787
2.20487 23497
2.20534 23207
2.20581 22917
2.20629 22627
2.20676 22337
2.20723 22048
2.2077 21758
2.20817 21468
2.20865 21178
2.20912 20888
2.20959 20598
2.21006 20308
2.21053 20018
2.21101 19729
2.21148 19439
2.21195 19149
2.21242 18859
2.21289 18569
2.21337 18279
2.21384 17989
2.21431 17699
2.21478 17410
2.21525 17120
2.21573 16830
2.2162 16540
2.21667 16250
2.21714 15960
2.21761 15670
2.21809 15380
2.21856 15091
2.21903 14801
2.2195 14511
2.21997 14221
2.22045 13931
2.22092 13641
2.22139 13351
2.22186 13061
2.22233 12772
2.22281 12060
2.22328 11792
2.22516 12060
2.22516 12083
2.40694 12106
2.40883 12129
2.41119 12152
2.41308 12175
2.41497 12198
2.41733 12221
2.41922 12244
2.42158 12267
2.42394 12290
2.42488 12313
2.42582 12336
2.60808 12359
2.60996 12382
2.61232 12405
2.61421 12428
2.6161 12451
2.61846 12474
2.62035 12497
2.62271 12519
2.62507 12541
2.62601 12563
2.62696 12585
2.80873 12607
2.81062 12629
2.81298 12651
2.81487 12673
2.81676 12695
2.81912 12717
2.82101 12739
2.82337 12761
2.82573 12783
2.82667 12805
2.82761 12827
3.00939 12849
3.01128 12871
3.01364 12893
3.01553 12915
3.01742 12937
3.01978 12959
3.02166 12981
3.02402 13003
3.02638 13025
3.02733 13047
3.02827 13069
3.21005 13090
3.21194 13111
3.21288 13132
3.21477 13153
3.21666 13174
3.21855 13195
3.22091 13216
3.22279 13237
3.22515 13258
3.22751 13279
3.22846 13300
3.2294 13321
3.41118 13342
3.41307 13363
3.41401 13384
3.4159 13405
3.41779 13426
3.42204 12864
3.42346 12328
3.42393 11941
3.42582 11634
3.42629 11326
3.42818 11018
3.42865 10711
3.42912 10403
3.4296 10095
3.43007 9787
3.43054 9480
3.61185 9172
3.61232 8864
3.61373 8557
3.61421 8249
3.61468 7941
3.61515 7634
3.61657 7326
3.61704 7018
3.61751 6710
3.61845 6164
3.61893 5896
3.6227 6164
3.6227 6210
3.62978 6256
3.8125 6301
3.81581 6346
3.81958 6391
3.8229 6435
3.83044 6479
4.01316 6523
4.01647 6567
4.02024 6610
4.02355 6653
4.0245 6696
4.03157 6738
4.21429 6780
4.2176 6822
4.22137 6864
4.22468 6905
4.22563 6946
4.2327 6987
4.41542 7028
4.41873 7068
4.4225 7108
4.42581 7148
4.42676 7188
4.43383 7227
4.61608 7266
4.61939 7305
4.62316 7344
4.62647 7383
4.62742 7421
4.63449 7459
4.81674 7497
4.82004 7535
4.82382 7573
4.82713 7610
4.82808 7647
4.83515 7684
5.0174 7721
5.0207 7758
5.02165 7795
5.02495 7831
5.02826 7867
5.02921 7903
5.03628 7939
5.21853 7975
5.22183 8011
5.22278 8046
5.22608 8081
5.22939 8116
5.23034 8151
5.23741 8186
5.41966 8221
5.42296 8255
5.42391 8289
5.42674 8323
5.43005 8357
5.43099 8391
5.43807 8425
5.62032 8459
5.62362 8492
5.62456 8525
5.6274 8558
5.63071 8591
5.63165 8624
5.63872 8657
5.82097 8690
5.82428 8723
5.82522 8755
5.82805 8787
5.83137 8819
5.83231 8851
5.83325 8883
5.83985 8915
6.0221 8947
6.02541 8979
6.02635 9010
6.02918 9041
6.0325 9072
6.03344 9103
6.03438 9134
6.04098 9165
6.22324 9196
6.22654 9227
6.22748 9258
6.23032 9289
6.23363 9319
6.23457 9349
6.23551 9379
6.24164 9409
6.42389 9439
6.4272 9469
6.42814 9499
6.43097 9529
6.43428 9559
6.43523 9589
6.43617 9618
6.4423 9647
6.62455 9676
6.62786 9705
6.6288 9734
6.63163 9763
6.63494 9792
6.63589 9821
6.63683 9850
6.64296 9879
6.82521 9908
6.82615 9936
6.82899 9964
6.82993 9992
6.83276 10020
6.83607 10048
6.83702 10076
6.83796 10104
6.84409 10132
7.02634 10160
7.02728 10188
7.03012 10216
7.03106 10244
7.03389 10272
7.0372 10299
7.03815 10326
7.03909 10353
7.04522 10380
7.22747 10407
7.22841 10434
7.23077 10461
7.23172 10488
7.23455 10515
7.23786 10542
7.23881 10569
7.23975 10596
7.24588 10623
7.42813 10650
7.42907 10676
7.43143 10702
7.43238 10728
7.43521 10754
7.43852 10780
7.43946 10806
7.44041 10832
7.44654 10858
7.62879 10884
7.62973 10910
7.63209 10936
7.63303 10962
7.63398 10988
7.63634 11014
7.63965 11040
7.64059 11066
7.64154 11091
7.64767 11116
7.82992 11141
7.83086 11166
7.83322 11191
7.83416 11216
7.83511 11241
7.83747 11266
7.84078 11291
7.84172 11316
7.84267 11341
7.8488 11366
8.03105 11391
8.03199 11416
8.03435 11441
8.0353 11466
8.03624 11491
8.0386 11516
8.04144 11540
8.04238 11564
8.04333 11588
8.04946 11612
8.23171 11636
8.23265 11660
8.23501 11684
8.23595 11708
8.2369 11732
8.23926 11756
8.2421 11780
8.24304 11804
8.24399 11828
8.25011 11852
8.43236 11876
8.43331 11900
8.43567 11924
8.43661 11948
8.43756 11972
8.43992 11995
8.44276 12018
8.4437 12041
8.44464 12064
8.44559 12087
8.45124 12110
8.63349 12133
8.63444 12156
8.6368 12179
8.63774 12202
8.63869 12225
8.64105 12248
8.64389 12271
8.64483 12294
8.64577 12317
8.64672 12340
8.65237 12363
8.83462 12386
8.83557 12409
8.83793 12432
8.83887 12455
8.83982 12478
8.84218 12501
8.84502 12523
8.84596 12545
8.8469 12567
8.84785 12589
8.85303 12611
9.03528 12633
9.03623 12655
9.03859 12677
9.03953 12699
9.04047 12721
9.04283 12743
9.04567 12765
9.04662 12787
9.04756 12809
9.04851 12831
9.05369 12853
9.23594 12875
9.23688 12897
9.23924 12919
9.24019 12941
9.24113 12963
9.24349 12985
9.24633 13007
9.24728 13029
9.24822 13051
9.24916 13073
9.25435 13094
9.4366 13115
9.43754 13136
9.44085 12328
9.44133 11792
9.4418 11401
9.44227 11092
9.44416 10782
9.44463 10473
9.447 10164
9.44747 9855
9.44794 9545
9.44841 9236
9.44889 8927
9.44936 8618
9.44983 8308
9.4503 7999
9.45501 7690
9.45549 7381
9.63726 7072
9.63774 6762
9.63821 5896
9.64198 5944
9.64813 5992
9.65002 6039
9.83792 6086
9.84123 6133
9.84218 6179
9.84879 6225
9.85067 6271
10.0386 6316
10.0419 6361
10.0428 6406
10.0494 6450
10.0513 6494
10.2392 6538
10.2426 6581
10.2435 6624
10.2501 6667
10.251 6710
10.2525 6752
10.4404 6794
10.4437 6836
10.4446 6878
10.4512 6919
10.4522 6960
10.4536 7001
10.6415 7042
10.6448 7082
10.6458 7122
10.6524 7162
10.6533 7202
10.6547 7241
10.8422 7280
10.8455 7319
10.8464 7358
10.853 7397
10.854 7435
10.8554 7473
11.0461 6432
11.0466 5896
11.0471 5414
11.0476 5075
11.0537 4735
11.0542 4396
11.0546 4056
11.0551 3717
11.056 2948
11.0565 2680
11.2468 2948
11.2468 3045
11.2572 3139
11.4446 3230
11.4578 3318
11.6453 3404
11.6462 3488
11.659 3570
11.8464 3650
11.8474 3728
11.8601 3805
12.0475 3880
12.0485 3954
12.0612 4026
12.2482 4097
12.2491 4167
12.2619 4235
12.4489 4302
12.4498 4368
12.4625 4433
12.6495 4497
12.6505 4560
12.6514 4623
12.6637 4685
12.8506 4746
12.8516 4806
12.8525 4865
12.8648 4924
13.0518 4982
13.0527 5039
13.0537 5096
13.0655 5152
13.2524 5207
13.2534 5262
13.2543 5316
13.2661 5370
13.4531 5423
13.454 5475
13.455 5527
13.4668 5578
13.4677 5629
13.6542 5680
13.6552 5730
13.6561 5780
13.6679 5829
13.6689 5878
13.8554 5926
13.8563 5974
13.8572 6022
13.869 6069
13.87 6116
14.0565 6162
14.0574 6208
14.0584 6254
14.0697 6299
14.0706 6344
14.2571 6389
14.2581 6433
14.259 6477
14.2704 6521
14.2713 6565
14.4578 6608
14.4587 6651
14.4597 6694
14.4715 5896
14.472 5360
14.4724 4863
14.6585 4518
14.6589 4174
14.6594 3829
14.6599 3484
14.6604 2680
14.6722 2787
14.8615 2890
14.8723 2989
15.0621 3085
15.073 3178
15.2628 3268
15.2737 3355
15.4635 3440
15.4644 3523
15.4748 3604
15.6646 3683
15.6655 3761
15.6759 3837
15.8657 3911
15.8667 3984
15.8766 4056
16.0664 4126
16.0673 4195
16.0772 4263
16.267 4330
16.268 4396
16.2779 4461
16.4677 4525
16.4686 4588
16.4696 4650
16.479 4711
16.6688 4771
16.6698 4831
16.6707 4890
16.6802 4948
16.87 5006
16.8709 5063
16.8718 5119
16.8808 5175
17.0706 5230
17.0716 5284
17.0725 5338
17.0815 5391
17.2713 5444
17.2722 5496
17.2732 5548
17.2821 5599
17.2831 5650
17.4724 5700
17.4733 5750
17.4743 5799
17.4833 5848
17.4842 5897
17.6735 5945
17.6745 5993
17.6754 6040
17.6844 6087
17.6853 6134
17.8742 6180
17.8761 5360
17.8766 4824
17.8851 4309
17.8855 3959
17.886 3608
17.8865 3258
18.0749 2907
18.0753 2412
18.0758 2144
18.0767 2412
18.0767 2531
18.2765 2644
18.2774 2752
18.4776 2856
18.4785 2956
18.6783 3053
18.6792 3147
18.8789 3238
18.8799 3326
19.0796 3412
19.0805 3496
19.0815 3578
19.2807 3658
19.2816 3736
19.2826 3812
19.4818 3887
19.4828 3960
19.4837 4032
19.6825 4103
19.6834 4173
19.6844 4241
19.8831 4308
19.8841 4374
19.885 4439
